1008,50,34.9,2017/09/01 21:51,,33.8,34.8
1011,50,34.8,2017/09/01 21:51,,33.8,34.6
1014,50,34.8,2017/09/01 21:51,,33.6,34.6
1017,50,34.8,2017/09/01 21:51,,33.7,34.7
1020,50,34.8,2017/09/01 21:51,,33.7,34.8
1023,50,34.8,2017/09/01 21:51,,33.6,34.7
1026,50,34.8,2017/09/01 21:51,,33.5,34.6
1029,50,34.8,2017/09/01 21:51,,33.4,34.7
1032,50,34.8,2017/09/01 21:51,,33.4,34.6
1035,50,34.8,2017/09/01 21:51,,33.4,34.5
1038,50,34.8,2017/09/01 21:51,,33.3,34.5
1041,50,34.9,2017/09/01 21:51,,33.4,34.5
1044,50,35.1,2017/09/01 21:51,,33.6,34.6
1047,50,35.2,2017/09/01 21:52,,33.6,34.6
1050,50,35.2,2017/09/01 21:52,,33.4,34.4
1053,50,35.1,2017/09/01 21:52,,33.4,34.3
1056,50,35.2,2017/09/01 21:52,,33.5,34.3
1059,50,35.2,2017/09/01 21:52,,33.5,34.3
1062,50,35.2,2017/09/01 21:52,,33.6,34.4
1065,50,35,2017/09/01 21:52,,33.8,34.4
1068,50,34.8,2017/09/01 21:52,,34,34.5
1071,50,34.8,2017/09/01 21:52,,34.1,34.7
1074,50,34.8,2017/09/01 21:52,,34.2,34.6
1077,50,34.8,2017/09/01 21:52,,34.2,34.5
1080,50,34.8,2017/09/01 21:52,,34,34.3
1083,50,34.8,2017/09/01 21:52,,33.6,34.2
1086,50,34.8,2017/09/01 21:52,,33.6,34.1
1089,50,35,2017/09/01 21:52,,33.6,33.9
1092,50,35.3,2017/09/01 21:52,,33.6,33.8
1095,50,35.6,2017/09/01 21:52,,33.5,33.6
1098,50,35.8,2017/09/01 21:53,,33.6,33.6
1101,50,35.8,2017/09/01 21:53,,33.7,33.7
1104,50,35.8,2017/09/01 21:53,,33.7,33.7
1107,50,35.7,2017/09/01 21:53,,33.7,33.7
1110,50,35.7,2017/09/01 21:53,,33.8,33.6
1113,50,35.7,2017/09/01 21:53,,33.9,33.6
1116,50,35.8,2017/09/01 21:53,,33.8,33.5
1119,50,35.8,2017/09/01 21:53,,33.7,33.5
1122,50,35.8,2017/09/01 21:53,,33.7,33.5
1125,50,35.8,2017/09/01 21:53,,33.6,33.5
1128,50,35.8,2017/09/01 21:53,,33.7,33.5
1131,50,35.8,2017/09/01 21:53,,33.7,33.5
1134,50,35.7,2017/09/01 21:53,,33.8,33.5
1137,50,35.5,2017/09/01 21:53,,33.8,33.5
1140,50,35.5,2017/09/01 21:53,,33.7,33.5
1143,50,35.3,2017/09/01 21:53,,33.7,33.5
1146,50,35.4,2017/09/01 21:53,,33.6,33.6
1149,50,35.5,2017/09/01 21:53,,33.6,33.6
1152,50,35.3,2017/09/01 21:53,,33.6,33.6
1155,50,35.3,2017/09/01 21:54,,33.6,33.6
1158,50,35.5,2017/09/01 21:54,,33.6,33.6
1161,50,35.7,2017/09/01 21:54,,33.6,33.6
1164,50,35.5,2017/09/01 21:54,,33.7,33.6
1167,50,35.1,2017/09/01 21:54,,33.7,33.6
1170,50,35,2017/09/01 21:54,,33.8,33.6
1173,50,35,2017/09/01 21:54,,33.8,33.7
1176,50,34.9,2017/09/01 21:54,,33.8,33.7
1179,50,34.9,2017/09/01 21:54,,33.8,33.7
1182,50,34.9,2017/09/01 21:54,,33.7,33.7
1185,50,34.8,2017/09/01 21:54,,33.7,33.7
1188,50,34.8,2017/09/01 21:54,,33.7,33.8
1191,50,34.8,2017/09/01 21:54,,33.7,33.8
1194,50,34.8,2017/09/01 21:54,,33.5,33.8
1197,50,34.8,2017/09/01 21:54,,33.4,33.8
1200,50,34.8,2017/09/01 21:55,,33.4,33.7
1203,50,34.8,2017/09/01 21:55,,33.4,33.7
1206,50,34.8,2017/09/01 21:55,,33.4,33.7
1209,50,34.8,2017/09/01 21:55,,33.5,33.7
1212,50,34.8,2017/09/01 21:55,,33.5,33.7
1215,50,34.8,2017/09/01 21:55,,33.5,33.7
1218,50,34.8,2017/09/01 21:55,,33.5,33.7
1221,50,34.8,2017/09/01 21:55,,33.5,33.7
1224,50,34.8,2017/09/01 21:55,,33.5,33.7
1227,50,34.7,2017/09/01 21:55,,33.5,33.8
1230,50,34.8,2017/09/01 21:55,,33.5,33.8
1233,50,34.8,2017/09/01 21:55,,33.5,33.9
1236,50,34.8,2017/09/01 21:55,,33.4,33.9
1239,50,34.8,2017/09/01 21:55,,33.4,33.8
1242,50,34.8,2017/09/01 21:55,,33.5,33.8
1245,50,34.8,2017/09/01 21:55,,33.8,33.8
1248,50,34.8,2017/09/01 21:55,,34,33.8
1251,50,34.8,2017/09/01 21:55,,34,33.8
1254,50,34.8,2017/09/01 21:56,,33.9,33.7
1257,50,34.7,2017/09/01 21:56,,33.7,33.7
1260,50,34.7,2017/09/01 21:56,,33.6,33.7
1263,50,34.7,2017/09/01 21:56,,33.5,33.7
1266,50,34.7,2017/09/01 21:56,,33.5,33.7
1269,50,34.7,2017/09/01 21:56,,33.4,33.6
1272,50,34.7,2017/09/01 21:56,,33.4,33.6
1275,50,34.7,2017/09/01 21:56,,33.4,33.6
1278,50,34.7,2017/09/01 21:56,,33.5,33.6
1281,50,34.7,2017/09/01 21:56,,33.5,33.6
1284,50,34.7,2017/09/01 21:56,,33.4,33.6
1287,50,34.7,2017/09/01 21:56,,33.3,33.7
1290,50,34.7,2017/09/01 21:56,,33.2,33.7
1293,50,34.7,2017/09/01 21:56,,33.2,33.7
1296,50,34.7,2017/09/01 21:56,,33.3,33.7
1299,50,34.7,2017/09/01 21:56,,33.3,33.7
1302,50,34.7,2017/09/01 21:56,,33.4,33.7
1305,50,34.7,2017/09/01 21:56,,33.5,33.7
1308,50,34.7,2017/09/01 21:56,,33.5,33.7
1311,50,34.9,2017/09/01 21:57,,33.5,33.7
1314,50,35.3,2017/09/01 21:57,,33.6,33.7
1317,50,35.6,2017/09/01 21:57,,33.6,33.8
1320,50,35.8,2017/09/01 21:57,,33.5,33.8
1323,50,36,2017/09/01 21:57,,33.5,33.7
1326,50,36.1,2017/09/01 21:57,,33.6,33.7
1329,50,36.2,2017/09/01 21:57,,33.8,33.7
1332,50,36.1,2017/09/01 21:57,,34,33.8
1335,50,36.1,2017/09/01 21:57,,34.1,33.8
1338,50,36,2017/09/01 21:57,,34.2,33.8
1341,50,36,2017/09/01 21:57,,34.2,33.9
1344,50,35.9,2017/09/01 21:57,,34,33.9
1347,50,35.9,2017/09/01 21:57,,33.9,33.9
1350,50,35.9,2017/09/01 21:57,,33.7,33.9
1353,50,35.8,2017/09/01 21:57,,33.7,33.8
1356,50,35.8,2017/09/01 21:57,,33.5,33.8
1359,50,35.8,2017/09/01 21:57,,33.5,33.9
1362,50,35.7,2017/09/01 21:57,,33.5,33.8
1365,50,35.7,2017/09/01 21:57,,33.5,33.8
1368,50,35.5,2017/09/01 21:58,,33.4,33.8
1371,50,35.3,2017/09/01 21:58,,33.5,33.8
1374,50,35.2,2017/09/01 21:58,,33.4,33.8
1377,50,35.4,2017/09/01 21:58,,33.4,33.8
1380,50,35.4,2017/09/01 21:58,,33.5,33.8
1383,50,35.3,2017/09/01 21:58,,33.6,33.8
1386,50,35.2,2017/09/01 21:58,,33.6,33.8
1389,50,35.3,2017/09/01 21:58,,33.5,33.8
1392,50,35.5,2017/09/01 21:58,,33.5,33.9
1395,50,35.5,2017/09/01 21:58,,33.6,33.9
1398,50,35.5,2017/09/01 21:58,,33.6,33.9
1401,50,35.3,2017/09/01 21:58,,33.6,33.9
1404,50,35.2,2017/09/01 21:58,,33.7,33.9
1407,50,35.2,2017/09/01 21:58,,33.9,33.9
1410,50,35.2,2017/09/01 21:59,,33.7,33.9
1413,50,35.1,2017/09/01 21:59,,33.7,33.8
1416,50,35,2017/09/01 21:59,,33.6,33.8
1419,50,35,2017/09/01 21:59,,33.5,33.8
1422,50,35,2017/09/01 21:59,,33.5,33.7
1425,50,35.2,2017/09/01 21:59,,33.5,33.8
1428,50,35.2,2017/09/01 21:59,,33.5,33.8
1431,50,35.2,2017/09/01 21:59,,33.5,33.7
1434,50,35.3,2017/09/01 21:59,,33.5,33.8
1437,50,35.2,2017/09/01 21:59,,33.5,33.8
1440,50,35.3,2017/09/01 21:59,,33.5,33.8
1443,50,35.4,2017/09/01 21:59,,33.5,33.8
1446,50,35.4,2017/09/01 21:59,,33.5,33.7
1449,50,35.3,2017/09/01 21:59,,33.3,33.6
1452,50,35.2,2017/09/01 21:59,,33.2,33.7
1455,50,35.2,2017/09/01 21:59,,33.2,33.6
1458,50,35.4,2017/09/01 21:59,,33.1,33.6
1461,50,35.2,2017/09/01 22:00,,33.2,33.7
1464,50,35.2,2017/09/01 22:00,,33.2,33.7
1467,50,35.1,2017/09/01 22:00,,33.2,33.7
1470,50,35,2017/09/01 22:00,,33.2,33.6
1473,50,35.2,2017/09/01 22:00,,33.2,33.6
1476,50,35.3,2017/09/01 22:00,,33.2,33.6
1479,50,35.3,2017/09/01 22:00,,33.3,33.6
1482,50,35.2,2017/09/01 22:00,,33.4,33.5
1485,50,35.3,2017/09/01 22:00,,33.4,33.5
1488,50,35.4,2017/09/01 22:00,,33.3,33.5
1491,50,35.4,2017/09/01 22:00,,33.3,33.5
1494,50,35.4,2017/09/01 22:00,,33.3,33.5
1497,50,35.2,2017/09/01 22:00,,33.5,33.5
1500,50,35.2,2017/09/01 22:00,,33.4,33.5
1503,50,35.1,2017/09/01 22:00,,33.4,33.5
